"","Address","Postal_code","Description","Price","Square_feet","Beds","Baths","Date_Added","Year_built","Neighbourhood","Type_of_home","Area_of_city","Lot_info","Id_code","Img_uri"
"339","2029 42 AV SW, Calgary, Alb","T2T2M8","An absolutely impeccable 3+1 bedroom three storey home with over 2800 sq ft of developed living space. The formal dining connects to the kitchen finished with quartz countertops, an impressive island complemented by Viking Brigade appliances. The second level has 3 large bedrooms, a 4 piece bath, and laundry room with sink and plenty of storage space. The master retreat boasts plenty of natural light, a spacious closet and a luxurious 5 piece en suite with heated floors, his and her sinks, jetted tub and steam shower. Skylights and a vaulted ceiling in the third-floor loft complement a stone-face fireplace, 3 built-in desks, sitting area and a wet bar. The basement features 10' ceilings, family/theatre room, a fourth bedroom, storage room and a full bath. Further features include central A/C, a double detached garage and sunny south facing backyard with outdoor fireplace and patio. (id:1937)","915000","2077","4","4","1 February 2018","2012","Altadore","Singlefamily","Southwest Calgary","9.20m x 33.00m","l_53127267","https://mediavault.point2.com/p2h/listing/ce9c/c3ca/916d/d1f3f16a25c035466fdd/wm_large.jpg"
"340","77 KINGSLAND VI SW, Calgary, Alb","T2V5J9","Bright, airy and well maintained 3 bedroom end unit in the established community of Kingsland, close to Chinook Centre, C-Train,Macleod Trail restaurants and businesses, Farmers' market, schools and is a quick commute to DT. This move-in ready unit features a spacious foyer with tiled flooring that leads to the kitchen and the dining area with a 2 storey high ceiling, large windows and an abundant amount of light. The sliding doors open up to a private deck with a glass railing. The U-shaped kitchen offers plenty of cupboard and counter space and a functional, raised breakfast bar. On the upper level is the family room with a cozy corner fireplace and the powder room. The top floor is host to the large master bedroom with a 3 pc ensuite, 2 additional nicely scaled bedrooms and a 4 pc updated main bathroom. The partially finished basement and the single attached garage complete the unit. The flooring has been updated to laminate on the 2nd, 3rd and 4th floor and tile. The washer, dryer & the hot water tank have been replaced a couple of years ago. (id:1937)","374500","1407","3","3","30 January 2018","1993","Kingsland","Singlefamily","Southwest Calgary","9.20m x 33.00m","l_53028646","https://mediavault.point2.com/p2h/listing/6fef/93a9/e2c3/e871d35cbbf0089a18a7/wm_large.jpg"
"341","#802 4603 VARSITY DR NW, Calgary, Alb","T3A2V7","EXECUTIVE LIVING  in this award winning high rise complex(Canadian Condominium Institute ""2015 Condo of 2015"") Presenting a top floor corner unit featuring large atrium style air conditioned window with view of Nosehill and situated in the north tower which houses the NUMEROUS HIGH END AMENITIES! This 2 bedroom unit is vacant and available for immediate possession. Clean and tidy with 1 and 1/2 bathrooms, in suite laundry room with washer and dryer, maple kitchen cabinets with granite counter tops, gas fireplace in living room and built in entertainment unit. Amenities include full size indoor pool, hot tub, well equipped exercise room, library, putting green, roof top patio with BBQ's, green house, lounge, party and meeting rooms, underground parkade with car wash. Also Beautiful exterior gardens and walkways. Ideally located in Varsity  close to U of C, Foothills and Children's hospitals, Major shopping mall, public transportation and LRT. Suitable for a wide range of people at various stages of life. (id:1937)","259000","860","2","2","1 February 2018","1978","Varsity","Singlefamily","Northwest Calgary","9.20m x 33.00m","l_53127276","https://mediavault.point2.com/p2h/listing/0b3d/84bf/0d93/eb7a8fbece8893932b96/wm_large.jpg"
"342","254 CRANBERRY CL SE, Calgary, Alb","T3M0B3","Immaculate 2 Storey Home located on a family friendly street in Cranston! Greeted with hardwood floors throughout main floor. The kitchen boasts black appliances, white cabinets & ample countertop space, finishing off this main floor is a 1/2 bathroom, rear entrance to your deck! The 2nd Storey features 3 generous bedrooms & 4pc bathroom. The phenomenal fully finished basement completed with a 2pc bathroom, rec room & ample storage is an added bonus, perfect for entertaining! Don't forget your WEST facing backyard, fully landscaped with deck, storage shed and ample room to build a double detached garage. Unbelievable pride of ownership - this home shows like new! Call me today to take a tour of your ""new"" Home! (id:1937)","350000","1090","3","3","31 January 2018","2007","Cranston","Singlefamily","Southeast Calgary","9.20m x 33.00m","l_53065034","https://mediavault.point2.com/p2h/listing/d01a/68ee/8aa8/feefbe51e7800ac65c9d/wm_large.jpg"
"343","473 REGAL PA NE, Calgary, Alb","T2E0S6","Would you like to live by a park? Green gardens and mature trees are all part of the package when you live inner city. Ultimate urban lifestyle, fashionable townhouse is designed for modern living! Situated in a great spot, comes with an insulated tandem garage that has space for two vehicles, lots of storage space for bikes and other sporting equipment. Replaced roof in 2014, New Outside Vinyl done in 2016, New Decks redone in 2015. Open concept layout with living room and dining room and complimented with fireplace and large windows. The kitchen offers lots of cabinet space, large island, stainless steel appliances, tiled flooring. Plenty of natural sunlight and a unique 3-bedroom design with an oversize master bedroom and Jack and Jill doors to the large bathroom off the master bedroom, it offers an over-sized corner tub and a stand-up shower. This home has a west-facing balcony and backs on a forest of trees adding extra privacy and charm. Close to a jogging path and a dog run. (id:1937)","349900","1265","3","2","2 February 2018","2000","Renfrew","Singlefamily","Northwest Calgary","9.20m x 33.00m","l_53170317","https://mediavault.point2.com/p2h/listing/d55b/d45c/9763/0f4808ea6aeed8a3db72/wm_large.jpg"
"344","#227 315 HERITAGE DR SE, Calgary, Alb","T2H1N2","Spacious unit w/ beautiful layout. RENOVATIONS include a chef's delight kitchen w/ RESURFACED kitchen cabinets, GRANITE COUNTERTOPS, UPGRADED BACKSPLASH, NEWER APPLIANCES (2016), UNDERCABINET LIGHTING & UPGRADED 12 x 24 CERAMIC TILES in kitchen, bathroom and foyer. 5-pc RENOVATED BATHROOM w/ GRANITE VANITY, HIS/HER SINKS, FEATURE WALL & NEW LIGHTING FIXTURES. FRESHLY PAINTED. Huge master bedroom w/ 2 pc ensuite, new vanity and GRANITE Countertop. Lots of Insuite storage. Unit comes w/ one assigned PARKING STALL #560. Lots of visitor parking close by. LOW CONDO FEES includes HEAT, WATER, PARKING STALL, PROFESSIONAL MANAGEMENT, EXTERIOR MAINTENANCE & RESERVE FUND CONTRIBUTION. Acadia was voted one of Calgary's top communities. Quiet location within the complex. Unit looks at the GREEN space b/w the condo buildings. Walking distance to HERITAGE LRT Station/TRANSIT. 20 Minutes to downtown. Close to Southcenter/Chinook Mall, Blackfoot/Deefroot Tr., Fish Creek park & Glenmore Reservoir. Great value. A must see! (id:1937)","199900","852","2","2","31 January 2018","1968","Acadia","Singlefamily","Southeast Calgary","9.20m x 33.00m","l_53065993","https://mediavault.point2.com/p2h/listing/3d5c/c704/05a2/6e9ae1493fdbc0b09e88/wm_large.jpg"
"345","#103 1611 28 AV SW, Calgary, Alb","T2T1J5","Wow!  AN EXTREMELY RARE END UNIT 3 BEDROOM home in the heart of Marda Loop with VIEWS of the city skyline! Walk to everything INCLUDING WORK. The BEST private and public SCHOOLS are all conveniently close by, including the large public library. You CANNOT beat the price for this calibre of home at this location! A quick walk to grab delicious healthy meals at Daily Brett, the best Starbuck's patio, all the best restaurants, shopping, pubs, SOUTH CALGARY PARK and OUTDOOR POOL, tennis and volleyball courts. This END UNIT (the LARGEST UNIT in the building) is a stunning 2 LEVEL, 3 BDRM home flooded with an abundance of natural light. It has a spacious outdoor patio, heated underground parking, and tons of storage. Beautifully appointed upgrades include fresh high gloss white cabinetry, white quartz countertop, custom tile & a gourmet stainless appliance package.  The oversized island & warm fireplace create the perfect atmosphere for entertaining or enjoying a quiet glass of wine in this sophisticated home. Large loft-like oversized windows bring a true architectural element to the main floor, as well as the upper bedrooms. Luxurious master suite, 5 piece en-suite including double vanity, walk in glass shower and soaker tub. Large walk in closets, upper laundry area all add to the fabulous use of space in this RARE THREE BEDROOM apartment. Be sure to watch the Video Tour! (id:1937)","599900","1620","3","3","2 February 2018","2016","SouthCalgary","Singlefamily","Southwest Calgary","9.20m x 33.00m","l_53170496","https://mediavault.point2.com/p2h/listing/e313/3146/2db1/9f3ff65ddb52cc098915/wm_large.jpg"
"346","3516 RICHMOND RD SW, Calgary, Alb","T3E4N8","Development potential! Welcome to 3516 Richmond rd SW. A charming Bungalow on a  flat, almost 52 ft by 120 ft, Dc lot in Killarney. last few year's upgrades are roof and windows.  Enter the main level to a spacious living area accented by updated flooring and tons of natural light. Connected to the living area is a kitchen/dining area and a walkout on to a massive deck. The spacious backyard is complete with fencing and a single garage . The above grade levels are complete with a master bedroom, and additional two bedrooms and a updated full bathroom. The lower level has an illegal basement suite with a separate rear entrance, with 2 bedrooms, full bathrooms, second kitchen and a nice living area . Located with many new infills in its proximity. This home is priced to sell! Book your private tour today! (id:1937)","549900","965","5","2","31 January 2018","1953","Killarney","Singlefamily","Southwest Calgary","9.20m x 33.00m","l_53066064","https://mediavault.point2.com/p2h/listing/f90b/61a5/c0ba/a99302f4d408eb3cc49b/wm_large.jpg"
"347","#4 5790 PATINA DR SW, Calgary, Alb","T3H2Y5","This BEAUTIFUL and IMMACULATE townhouse feels like home! PRIDE in ownership is reflected through this updated home. The BRIGHT and OPEN layout allows for plenty of sunshine to flow through. The spacious kitchen with GRANITE countertops overlooks the eating area. The large living room has a cozy FIREPLACE and soaring HIGH Ceilings. The adjacent dining area has a door that leads to your LARGE BALCONY that overlooks green space and tennis courts. Upstairs you will find 2 master retreats each with their own ENSUITES and walkin closets. The WALKOUT basement is finished with a large family room with ANOTHER fireplace and sliding door that leads to your covered PATIO. There's Rough in for another bathroom and plenty of stores. Excellent LOCATION! Close to schools, shopping, transit and minutes to downtown! (id:1937)","389900","1440","2","3","2 February 2018","1990","Patterson","Singlefamily","Southwest Calgary","9.20m x 33.00m","l_53170497","https://mediavault.point2.com/p2h/listing/4345/d2d5/4bd8/9f0f5f101c426572ba4e/wm_large.jpg"
"348","3807 17 ST SW, Calgary, Alb","T2T4P1","Hazkar Homes once again presents an Altadore luxury Semi detached home with one amazing feature!  Unobstructed city views! Fantastic value, quality, and build design. Custom Legacy kitchens,Hardwood wide plank flooring, European tile,10 ft ceilings.Custom built in cabinetry on all floors.Amazing main floor with open kitchen/living and dining room areas.Huge quartz Island, Fireplace in living area with sliding doors to a huge deck. A beautiful designer staircase which leads to the Upper level features a large Master Suite will an amazing bathroom, dual sinks, steam shower and walk in closet. Two additional bedrooms, main bath and laundry area.Large wide hall ways,and an open stairway keeps these areas full of light and space.Lower level features a full recreation room, with bar,wine cellar,bedroom and full bath.Large yard with huge deck, double detached garage and fully landscaped. Great views from the upper master bedroom, steps to Marda Loop, River park and all shops and restaurants. The perfect home! (id:1937)","1175000","2022","4","4","1 February 2018","2018","Altadore","Singlefamily","Southwest Calgary","9.20m x 33.00m","l_53126473","https://mediavault.point2.com/p2h/listing/e06d/67a2/1f0d/40b225b0f878034368f7/wm_large.jpg"
